,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
9590,Low,2022-02-15,18,07:00-10:00,2022-02-10 - 2022-02-20
9591,Jam,2022-02-16,43,19:00-22:00,2022-02-10 - 2022-02-20
9595,Low,2022-02-11,24,07:00-10:00,2022-02-10 - 2022-02-20
9601,Jam,2022-02-17,28,19:00-22:00,2022-02-10 - 2022-02-20
9606,Jam,2022-02-16,38,19:00-22:00,2022-02-10 - 2022-02-20
9607,Low,2022-02-14,28,22:00-00:00,2022-02-10 - 2022-02-20
9619,Jam,2022-02-16,44,19:00-22:00,2022-02-10 - 2022-02-20
9624,Low,2022-02-17,28,10:00-13:00,2022-02-10 - 2022-02-20
9628,Medium,2022-02-13,22,16:00-19:00,2022-02-10 - 2022-02-20
9630,Medium,2022-02-17,31,13:00-16:00,2022-02-10 - 2022-02-20
9632,Low,2022-02-11,14,07:00-10:00,2022-02-10 - 2022-02-20
9633,Jam,2022-02-17,25,19:00-22:00,2022-02-10 - 2022-02-20
9645,Low,2022-02-17,15,22:00-00:00,2022-02-10 - 2022-02-20
9650,Jam,2022-02-18,32,19:00-22:00,2022-02-10 - 2022-02-20
9652,Jam,2022-02-16,18,19:00-22:00,2022-02-10 - 2022-02-20
9653,Medium,2022-02-14,35,16:00-19:00,2022-02-10 - 2022-02-20
9657,Medium,2022-02-18,32,16:00-19:00,2022-02-10 - 2022-02-20
9658,Jam,2022-02-16,25,19:00-22:00,2022-02-10 - 2022-02-20
9663,Jam,2022-02-15,23,19:00-22:00,2022-02-10 - 2022-02-20
9690,Medium,2022-02-13,33,16:00-19:00,2022-02-10 - 2022-02-20
9692,Medium,2022-02-17,19,16:00-19:00,2022-02-10 - 2022-02-20
9696,Low,2022-02-18,30,22:00-00:00,2022-02-10 - 2022-02-20
9703,Low,2022-02-14,27,22:00-00:00,2022-02-10 - 2022-02-20
9713,Low,2022-02-16,26,22:00-00:00,2022-02-10 - 2022-02-20
9716,Jam,2022-02-15,28,19:00-22:00,2022-02-10 - 2022-02-20
9721,Low,2022-02-13,19,10:00-13:00,2022-02-10 - 2022-02-20
9729,Low,2022-02-14,11,22:00-00:00,2022-02-10 - 2022-02-20
9732,Medium,2022-02-18,37,16:00-19:00,2022-02-10 - 2022-02-20
9736,Jam,2022-02-13,32,19:00-22:00,2022-02-10 - 2022-02-20
9741,Jam,2022-02-18,41,19:00-22:00,2022-02-10 - 2022-02-20
9756,Medium,2022-02-14,18,16:00-19:00,2022-02-10 - 2022-02-20
9758,Jam,2022-02-11,25,19:00-22:00,2022-02-10 - 2022-02-20
9766,Low,2022-02-16,16,22:00-00:00,2022-02-10 - 2022-02-20
9775,Medium,2022-02-15,19,16:00-19:00,2022-02-10 - 2022-02-20
9782,Low,2022-02-12,32,22:00-00:00,2022-02-10 - 2022-02-20
9783,High,2022-02-11,28,13:00-16:00,2022-02-10 - 2022-02-20
9786,Medium,2022-02-11,12,16:00-19:00,2022-02-10 - 2022-02-20
9798,Medium,2022-02-11,27,13:00-16:00,2022-02-10 - 2022-02-20
9811,Low,2022-02-13,23,22:00-00:00,2022-02-10 - 2022-02-20
9812,Low,2022-02-11,24,07:00-10:00,2022-02-10 - 2022-02-20
9814,Medium,2022-02-18,26,16:00-19:00,2022-02-10 - 2022-02-20
9822,Low,2022-02-16,20,22:00-00:00,2022-02-10 - 2022-02-20
9832,Jam,2022-02-17,31,19:00-22:00,2022-02-10 - 2022-02-20
9841,High,2022-02-11,28,10:00-13:00,2022-02-10 - 2022-02-20
9842,Low,2022-02-17,11,07:00-10:00,2022-02-10 - 2022-02-20
9845,Low,2022-02-11,15,07:00-10:00,2022-02-10 - 2022-02-20
9847,Medium,2022-02-13,33,16:00-19:00,2022-02-10 - 2022-02-20
9852,Jam,2022-02-12,31,19:00-22:00,2022-02-10 - 2022-02-20
9853,Low,2022-02-18,35,22:00-00:00,2022-02-10 - 2022-02-20
9866,Low,2022-02-17,13,22:00-00:00,2022-02-10 - 2022-02-20
9867,Medium,2022-02-17,38,16:00-19:00,2022-02-10 - 2022-02-20
9869,Jam,2022-02-15,30,19:00-22:00,2022-02-10 - 2022-02-20
9873,High,2022-02-15,38,10:00-13:00,2022-02-10 - 2022-02-20
9883,Jam,2022-02-16,35,19:00-22:00,2022-02-10 - 2022-02-20
9885,Low,2022-02-12,35,22:00-00:00,2022-02-10 - 2022-02-20
9891,Jam,2022-02-13,24,19:00-22:00,2022-02-10 - 2022-02-20
9896,Jam,2022-02-17,28,19:00-22:00,2022-02-10 - 2022-02-20
9900,High,2022-02-11,24,10:00-13:00,2022-02-10 - 2022-02-20
9916,Low,2022-02-18,21,22:00-00:00,2022-02-10 - 2022-02-20
9917,Jam,2022-02-11,30,19:00-22:00,2022-02-10 - 2022-02-20
9919,Jam,2022-02-14,28,19:00-22:00,2022-02-10 - 2022-02-20
9921,Jam,2022-02-14,25,19:00-22:00,2022-02-10 - 2022-02-20
9933,Medium,2022-02-13,17,16:00-19:00,2022-02-10 - 2022-02-20
9937,Low,2022-02-16,33,22:00-00:00,2022-02-10 - 2022-02-20
9938,High,2022-02-15,26,10:00-13:00,2022-02-10 - 2022-02-20
9951,Jam,2022-02-15,11,19:00-22:00,2022-02-10 - 2022-02-20
9960,Jam,2022-02-18,24,19:00-22:00,2022-02-10 - 2022-02-20
9961,Low,2022-02-16,22,22:00-00:00,2022-02-10 - 2022-02-20
9965,High,2022-02-13,25,13:00-16:00,2022-02-10 - 2022-02-20
9975,Medium,2022-02-12,27,19:00-22:00,2022-02-10 - 2022-02-20
9976,Medium,2022-02-13,18,16:00-19:00,2022-02-10 - 2022-02-20
9977,Jam,2022-02-14,27,19:00-22:00,2022-02-10 - 2022-02-20
9988,High,2022-02-11,43,13:00-16:00,2022-02-10 - 2022-02-20
9993,Medium,2022-02-11,38,13:00-16:00,2022-02-10 - 2022-02-20
10006,Jam,2022-02-12,32,19:00-22:00,2022-02-10 - 2022-02-20
10007,Jam,2022-02-11,20,19:00-22:00,2022-02-10 - 2022-02-20
10008,Medium,2022-02-18,42,16:00-19:00,2022-02-10 - 2022-02-20
10010,High,2022-02-17,27,10:00-13:00,2022-02-10 - 2022-02-20
10020,Low,2022-02-18,20,22:00-00:00,2022-02-10 - 2022-02-20
10029,Medium,2022-02-12,26,16:00-19:00,2022-02-10 - 2022-02-20
10037,Low,2022-02-11,20,22:00-00:00,2022-02-10 - 2022-02-20
10039,Low,2022-02-17,21,10:00-13:00,2022-02-10 - 2022-02-20
10055,Low,2022-02-17,18,22:00-00:00,2022-02-10 - 2022-02-20
10058,Medium,2022-02-14,44,16:00-19:00,2022-02-10 - 2022-02-20
10059,Jam,2022-02-17,32,22:00-00:00,2022-02-10 - 2022-02-20
10063,Jam,2022-02-14,27,19:00-22:00,2022-02-10 - 2022-02-20
10070,Low,2022-02-17,29,07:00-10:00,2022-02-10 - 2022-02-20
10081,Jam,2022-02-12,44,19:00-22:00,2022-02-10 - 2022-02-20
10087,Jam,2022-02-15,22,19:00-22:00,2022-02-10 - 2022-02-20
10113,High,2022-02-13,37,10:00-13:00,2022-02-10 - 2022-02-20
10125,Low,2022-02-18,36,22:00-00:00,2022-02-10 - 2022-02-20
10127,Jam,2022-02-15,33,19:00-22:00,2022-02-10 - 2022-02-20
10140,Low,2022-02-13,20,22:00-00:00,2022-02-10 - 2022-02-20
10144,Low,2022-02-13,10,10:00-13:00,2022-02-10 - 2022-02-20
10154,Medium,2022-02-12,31,16:00-19:00,2022-02-10 - 2022-02-20
10161,Medium,2022-02-11,18,16:00-19:00,2022-02-10 - 2022-02-20
10172,Low,2022-02-14,20,22:00-00:00,2022-02-10 - 2022-02-20
10185,High,2022-02-13,22,10:00-13:00,2022-02-10 - 2022-02-20
10191,Low,2022-02-17,17,07:00-10:00,2022-02-10 - 2022-02-20
10195,Low,2022-02-12,41,22:00-00:00,2022-02-10 - 2022-02-20
10200,Low,2022-02-15,24,10:00-13:00,2022-02-10 - 2022-02-20
10206,Jam,2022-02-11,19,19:00-22:00,2022-02-10 - 2022-02-20
10217,Jam,2022-02-12,23,19:00-22:00,2022-02-10 - 2022-02-20
10219,Medium,2022-02-18,39,16:00-19:00,2022-02-10 - 2022-02-20
10220,Medium,2022-02-14,19,16:00-19:00,2022-02-10 - 2022-02-20
10228,Jam,2022-02-18,42,19:00-22:00,2022-02-10 - 2022-02-20
10232,High,2022-02-13,36,13:00-16:00,2022-02-10 - 2022-02-20
10235,Medium,2022-02-18,37,16:00-19:00,2022-02-10 - 2022-02-20
10245,Medium,2022-02-11,21,16:00-19:00,2022-02-10 - 2022-02-20
10249,High,2022-02-11,31,10:00-13:00,2022-02-10 - 2022-02-20
10257,Jam,2022-02-13,29,19:00-22:00,2022-02-10 - 2022-02-20
10269,Low,2022-02-16,19,22:00-00:00,2022-02-10 - 2022-02-20
10273,Jam,2022-02-15,30,19:00-22:00,2022-02-10 - 2022-02-20
10275,Low,2022-02-15,18,07:00-10:00,2022-02-10 - 2022-02-20
10277,Jam,2022-02-13,22,19:00-22:00,2022-02-10 - 2022-02-20
10284,Low,2022-02-13,24,22:00-00:00,2022-02-10 - 2022-02-20
10304,Jam,2022-02-11,33,19:00-22:00,2022-02-10 - 2022-02-20
10305,Low,2022-02-15,25,07:00-10:00,2022-02-10 - 2022-02-20
10308,Jam,2022-02-18,44,19:00-22:00,2022-02-10 - 2022-02-20
10327,Medium,2022-02-13,14,19:00-22:00,2022-02-10 - 2022-02-20
10344,Medium,2022-02-11,13,13:00-16:00,2022-02-10 - 2022-02-20
10351,Medium,2022-02-11,22,16:00-19:00,2022-02-10 - 2022-02-20
10352,Jam,2022-02-16,28,19:00-22:00,2022-02-10 - 2022-02-20
10353,Low,2022-02-18,39,22:00-00:00,2022-02-10 - 2022-02-20
10357,Medium,2022-02-18,49,16:00-19:00,2022-02-10 - 2022-02-20
10365,Jam,2022-02-13,37,19:00-22:00,2022-02-10 - 2022-02-20
10369,Jam,2022-02-14,12,19:00-22:00,2022-02-10 - 2022-02-20
10374,High,2022-02-11,19,10:00-13:00,2022-02-10 - 2022-02-20
10381,Jam,2022-02-16,19,19:00-22:00,2022-02-10 - 2022-02-20
10384,Jam,2022-02-18,47,22:00-00:00,2022-02-10 - 2022-02-20
10399,Medium,2022-02-18,27,16:00-19:00,2022-02-10 - 2022-02-20
10402,Jam,2022-02-14,34,19:00-22:00,2022-02-10 - 2022-02-20
10408,Medium,2022-02-16,47,19:00-22:00,2022-02-10 - 2022-02-20
10423,Low,2022-02-16,22,22:00-00:00,2022-02-10 - 2022-02-20
10426,Low,2022-02-11,15,07:00-10:00,2022-02-10 - 2022-02-20
10435,Medium,2022-02-13,22,16:00-19:00,2022-02-10 - 2022-02-20
10447,Jam,2022-02-18,18,19:00-22:00,2022-02-10 - 2022-02-20
10458,Low,2022-02-17,22,07:00-10:00,2022-02-10 - 2022-02-20
10460,Low,2022-02-18,33,22:00-00:00,2022-02-10 - 2022-02-20
10469,Low,2022-02-15,22,22:00-00:00,2022-02-10 - 2022-02-20
10470,Medium,2022-02-12,20,16:00-19:00,2022-02-10 - 2022-02-20
10472,Medium,2022-02-11,21,13:00-16:00,2022-02-10 - 2022-02-20
10476,Jam,2022-02-17,21,19:00-22:00,2022-02-10 - 2022-02-20
10477,Jam,2022-02-11,19,19:00-22:00,2022-02-10 - 2022-02-20
10487,High,2022-02-17,20,13:00-16:00,2022-02-10 - 2022-02-20
10505,Medium,2022-02-11,28,13:00-16:00,2022-02-10 - 2022-02-20
10506,Jam,2022-02-17,34,19:00-22:00,2022-02-10 - 2022-02-20
10510,Low,2022-02-13,11,10:00-13:00,2022-02-10 - 2022-02-20
10511,Medium,2022-02-14,44,16:00-19:00,2022-02-10 - 2022-02-20
10514,Low,2022-02-18,19,22:00-00:00,2022-02-10 - 2022-02-20
10516,Jam,2022-02-11,33,19:00-22:00,2022-02-10 - 2022-02-20
10522,High,2022-02-17,22,13:00-16:00,2022-02-10 - 2022-02-20
10526,Jam,2022-02-14,36,19:00-22:00,2022-02-10 - 2022-02-20
10531,Low,2022-02-13,16,07:00-10:00,2022-02-10 - 2022-02-20
10532,Low,2022-02-17,17,07:00-10:00,2022-02-10 - 2022-02-20
10541,Medium,2022-02-14,29,19:00-22:00,2022-02-10 - 2022-02-20
10554,Low,2022-02-13,11,07:00-10:00,2022-02-10 - 2022-02-20
10556,Medium,2022-02-13,26,16:00-19:00,2022-02-10 - 2022-02-20
10559,Jam,2022-02-17,22,19:00-22:00,2022-02-10 - 2022-02-20
10568,Medium,2022-02-18,30,16:00-19:00,2022-02-10 - 2022-02-20
10573,Medium,2022-02-16,41,16:00-19:00,2022-02-10 - 2022-02-20
10580,Medium,2022-02-17,21,16:00-19:00,2022-02-10 - 2022-02-20
10581,Low,2022-02-13,15,07:00-10:00,2022-02-10 - 2022-02-20
10583,Low,2022-02-16,32,22:00-00:00,2022-02-10 - 2022-02-20
10584,Low,2022-02-14,27,22:00-00:00,2022-02-10 - 2022-02-20
10596,Low,2022-02-18,26,22:00-00:00,2022-02-10 - 2022-02-20
10603,Jam,2022-02-15,29,19:00-22:00,2022-02-10 - 2022-02-20
10613,Low,2022-02-15,20,10:00-13:00,2022-02-10 - 2022-02-20
10618,Jam,2022-02-13,28,19:00-22:00,2022-02-10 - 2022-02-20
10620,Low,2022-02-16,22,22:00-00:00,2022-02-10 - 2022-02-20
10621,Medium,2022-02-12,39,16:00-19:00,2022-02-10 - 2022-02-20
10627,Jam,2022-02-17,21,19:00-22:00,2022-02-10 - 2022-02-20
10632,Jam,2022-02-16,45,19:00-22:00,2022-02-10 - 2022-02-20
10638,High,2022-02-17,22,10:00-13:00,2022-02-10 - 2022-02-20
10647,Jam,2022-02-14,45,19:00-22:00,2022-02-10 - 2022-02-20
10676,Low,2022-02-12,31,22:00-00:00,2022-02-10 - 2022-02-20
10682,Low,2022-02-16,28,22:00-00:00,2022-02-10 - 2022-02-20
10683,Jam,2022-02-18,41,19:00-22:00,2022-02-10 - 2022-02-20
10688,Medium,2022-02-17,27,16:00-19:00,2022-02-10 - 2022-02-20
10690,Jam,2022-02-12,47,19:00-22:00,2022-02-10 - 2022-02-20
10693,Medium,2022-02-14,21,16:00-19:00,2022-02-10 - 2022-02-20
10704,Medium,2022-02-13,31,16:00-19:00,2022-02-10 - 2022-02-20
10711,Jam,2022-02-16,43,19:00-22:00,2022-02-10 - 2022-02-20
10714,Jam,2022-02-18,17,19:00-22:00,2022-02-10 - 2022-02-20
10719,Low,2022-02-11,23,07:00-10:00,2022-02-10 - 2022-02-20
10727,Jam,2022-02-11,21,19:00-22:00,2022-02-10 - 2022-02-20
10729,Low,2022-02-17,26,22:00-00:00,2022-02-10 - 2022-02-20
10731,High,2022-02-15,20,13:00-16:00,2022-02-10 - 2022-02-20
10734,Low,2022-02-17,23,22:00-00:00,2022-02-10 - 2022-02-20
10739,Jam,2022-02-15,27,19:00-22:00,2022-02-10 - 2022-02-20
10740,High,2022-02-17,21,10:00-13:00,2022-02-10 - 2022-02-20
10749,Jam,2022-02-13,26,19:00-22:00,2022-02-10 - 2022-02-20
10753,Jam,2022-02-15,30,19:00-22:00,2022-02-10 - 2022-02-20
10776,Low,2022-02-12,16,00:00-04:00,2022-02-10 - 2022-02-20
10777,Low,2022-02-12,19,22:00-00:00,2022-02-10 - 2022-02-20
10782,High,2022-02-17,21,10:00-13:00,2022-02-10 - 2022-02-20
10787,Jam,2022-02-12,42,19:00-22:00,2022-02-10 - 2022-02-20
10791,Jam,2022-02-18,28,19:00-22:00,2022-02-10 - 2022-02-20
10798,Jam,2022-02-11,16,19:00-22:00,2022-02-10 - 2022-02-20
10802,Medium,2022-02-16,31,16:00-19:00,2022-02-10 - 2022-02-20
10806,Jam,2022-02-14,16,19:00-22:00,2022-02-10 - 2022-02-20
10810,Medium,2022-02-18,17,16:00-19:00,2022-02-10 - 2022-02-20
10811,Medium,2022-02-11,32,16:00-19:00,2022-02-10 - 2022-02-20
10815,Jam,2022-02-11,26,19:00-22:00,2022-02-10 - 2022-02-20
10831,Low,2022-02-18,19,22:00-00:00,2022-02-10 - 2022-02-20
10836,Medium,2022-02-15,33,16:00-19:00,2022-02-10 - 2022-02-20
10838,Jam,2022-02-16,30,19:00-22:00,2022-02-10 - 2022-02-20
10844,Jam,2022-02-12,42,19:00-22:00,2022-02-10 - 2022-02-20
10850,Medium,2022-02-15,12,19:00-22:00,2022-02-10 - 2022-02-20
10864,Low,2022-02-17,22,07:00-10:00,2022-02-10 - 2022-02-20
10865,Jam,2022-02-18,25,19:00-22:00,2022-02-10 - 2022-02-20
10868,Medium,2022-02-12,34,19:00-22:00,2022-02-10 - 2022-02-20
10876,Jam,2022-02-11,34,19:00-22:00,2022-02-10 - 2022-02-20
10879,Medium,2022-02-14,28,16:00-19:00,2022-02-10 - 2022-02-20
10883,Medium,2022-02-11,34,16:00-19:00,2022-02-10 - 2022-02-20
10884,Jam,2022-02-18,27,19:00-22:00,2022-02-10 - 2022-02-20
10907,Low,2022-02-16,23,22:00-00:00,2022-02-10 - 2022-02-20
10912,Jam,2022-02-17,23,19:00-22:00,2022-02-10 - 2022-02-20
10926,Low,2022-02-17,24,22:00-00:00,2022-02-10 - 2022-02-20
10930,Low,2022-02-15,10,22:00-00:00,2022-02-10 - 2022-02-20
10937,Medium,2022-02-17,22,16:00-19:00,2022-02-10 - 2022-02-20
10940,Medium,2022-02-17,15,16:00-19:00,2022-02-10 - 2022-02-20
10943,Medium,2022-02-12,45,19:00-22:00,2022-02-10 - 2022-02-20
10947,Low,2022-02-13,26,22:00-00:00,2022-02-10 - 2022-02-20
10962,Low,2022-02-13,23,22:00-00:00,2022-02-10 - 2022-02-20
10964,Jam,2022-02-16,17,19:00-22:00,2022-02-10 - 2022-02-20
10965,Medium,2022-02-15,29,16:00-19:00,2022-02-10 - 2022-02-20
10966,Jam,2022-02-17,36,19:00-22:00,2022-02-10 - 2022-02-20
10968,High,2022-02-11,43,10:00-13:00,2022-02-10 - 2022-02-20
10969,Medium,2022-02-12,37,16:00-19:00,2022-02-10 - 2022-02-20
10970,Low,2022-02-16,42,22:00-00:00,2022-02-10 - 2022-02-20
10976,Low,2022-02-16,19,22:00-00:00,2022-02-10 - 2022-02-20
10979,Low,2022-02-13,22,07:00-10:00,2022-02-10 - 2022-02-20
10983,Jam,2022-02-12,48,19:00-22:00,2022-02-10 - 2022-02-20
10984,High,2022-02-13,32,13:00-16:00,2022-02-10 - 2022-02-20
10988,Medium,2022-02-15,14,16:00-19:00,2022-02-10 - 2022-02-20
10990,Low,2022-02-12,15,22:00-00:00,2022-02-10 - 2022-02-20
10991,Medium,2022-02-17,37,16:00-19:00,2022-02-10 - 2022-02-20
10999,Low,2022-02-12,29,22:00-00:00,2022-02-10 - 2022-02-20
11009,Low,2022-02-12,26,22:00-00:00,2022-02-10 - 2022-02-20
11018,Low,2022-02-13,14,07:00-10:00,2022-02-10 - 2022-02-20
11030,Jam,2022-02-13,20,19:00-22:00,2022-02-10 - 2022-02-20
11038,Jam,2022-02-15,16,19:00-22:00,2022-02-10 - 2022-02-20
11042,Medium,2022-02-15,32,16:00-19:00,2022-02-10 - 2022-02-20
11044,Jam,2022-02-16,48,19:00-22:00,2022-02-10 - 2022-02-20
11045,Medium,2022-02-18,35,16:00-19:00,2022-02-10 - 2022-02-20
11051,Medium,2022-02-17,19,16:00-19:00,2022-02-10 - 2022-02-20
11054,Low,2022-02-14,29,22:00-00:00,2022-02-10 - 2022-02-20
11072,High,2022-02-17,26,10:00-13:00,2022-02-10 - 2022-02-20
11076,Jam,2022-02-12,42,19:00-22:00,2022-02-10 - 2022-02-20
11077,Low,2022-02-15,17,22:00-00:00,2022-02-10 - 2022-02-20
11080,Jam,2022-02-14,21,19:00-22:00,2022-02-10 - 2022-02-20
11084,Low,2022-02-11,22,07:00-10:00,2022-02-10 - 2022-02-20
11096,Jam,2022-02-14,52,19:00-22:00,2022-02-10 - 2022-02-20
11099,Jam,2022-02-18,19,19:00-22:00,2022-02-10 - 2022-02-20
11107,High,2022-02-11,22,10:00-13:00,2022-02-10 - 2022-02-20
11108,Jam,2022-02-15,22,19:00-22:00,2022-02-10 - 2022-02-20
11120,Jam,2022-02-12,39,19:00-22:00,2022-02-10 - 2022-02-20
11134,Low,2022-02-12,27,22:00-00:00,2022-02-10 - 2022-02-20
11135,Low,2022-02-12,26,22:00-00:00,2022-02-10 - 2022-02-20
11136,Medium,2022-02-17,30,16:00-19:00,2022-02-10 - 2022-02-20
11154,High,2022-02-17,12,10:00-13:00,2022-02-10 - 2022-02-20
11157,Low,2022-02-17,11,10:00-13:00,2022-02-10 - 2022-02-20
11159,Jam,2022-02-14,35,19:00-22:00,2022-02-10 - 2022-02-20
11176,Low,2022-02-12,23,22:00-00:00,2022-02-10 - 2022-02-20
11182,Jam,2022-02-12,28,19:00-22:00,2022-02-10 - 2022-02-20
11190,Jam,2022-02-11,19,19:00-22:00,2022-02-10 - 2022-02-20
11194,Medium,2022-02-18,40,19:00-22:00,2022-02-10 - 2022-02-20
11207,Low,2022-02-15,15,22:00-00:00,2022-02-10 - 2022-02-20
11219,Jam,2022-02-14,15,19:00-22:00,2022-02-10 - 2022-02-20
11226,Medium,2022-02-18,43,16:00-19:00,2022-02-10 - 2022-02-20
11240,High,2022-02-13,19,10:00-13:00,2022-02-10 - 2022-02-20
11241,Low,2022-02-15,23,07:00-10:00,2022-02-10 - 2022-02-20
11247,Medium,2022-02-16,33,16:00-19:00,2022-02-10 - 2022-02-20
11249,Jam,2022-02-14,23,19:00-22:00,2022-02-10 - 2022-02-20
11255,Medium,2022-02-18,20,16:00-19:00,2022-02-10 - 2022-02-20
11278,High,2022-02-11,42,10:00-13:00,2022-02-10 - 2022-02-20
11280,Low,2022-02-18,43,22:00-00:00,2022-02-10 - 2022-02-20
11287,Low,2022-02-11,21,22:00-00:00,2022-02-10 - 2022-02-20
11302,Jam,2022-02-18,28,22:00-00:00,2022-02-10 - 2022-02-20
11307,Low,2022-02-15,14,10:00-13:00,2022-02-10 - 2022-02-20
11310,Low,2022-02-16,28,22:00-00:00,2022-02-10 - 2022-02-20
11315,Medium,2022-02-15,27,16:00-19:00,2022-02-10 - 2022-02-20
11319,Jam,2022-02-12,42,19:00-22:00,2022-02-10 - 2022-02-20
11324,Jam,2022-02-13,23,19:00-22:00,2022-02-10 - 2022-02-20
11330,Jam,2022-02-13,44,19:00-22:00,2022-02-10 - 2022-02-20
11336,Jam,2022-02-11,26,19:00-22:00,2022-02-10 - 2022-02-20
11340,Low,2022-02-14,21,22:00-00:00,2022-02-10 - 2022-02-20
11341,Jam,2022-02-12,36,19:00-22:00,2022-02-10 - 2022-02-20
11353,Low,2022-02-15,16,10:00-13:00,2022-02-10 - 2022-02-20
11354,Jam,2022-02-16,28,19:00-22:00,2022-02-10 - 2022-02-20
11368,Medium,2022-02-18,26,16:00-19:00,2022-02-10 - 2022-02-20
11378,Low,2022-02-15,26,22:00-00:00,2022-02-10 - 2022-02-20
11382,High,2022-02-11,13,10:00-13:00,2022-02-10 - 2022-02-20
11411,Low,2022-02-17,16,07:00-10:00,2022-02-10 - 2022-02-20
11415,Low,2022-02-15,15,22:00-00:00,2022-02-10 - 2022-02-20
11436,Jam,2022-02-18,29,19:00-22:00,2022-02-10 - 2022-02-20
11438,Jam,2022-02-16,33,19:00-22:00,2022-02-10 - 2022-02-20
11453,Low,2022-02-15,12,22:00-00:00,2022-02-10 - 2022-02-20
11456,Jam,2022-02-16,24,19:00-22:00,2022-02-10 - 2022-02-20
11458,Medium,2022-02-12,32,19:00-22:00,2022-02-10 - 2022-02-20
11465,Medium,2022-02-12,38,16:00-19:00,2022-02-10 - 2022-02-20
11469,Medium,2022-02-18,46,16:00-19:00,2022-02-10 - 2022-02-20
11474,Low,2022-02-18,19,22:00-00:00,2022-02-10 - 2022-02-20
11475,Low,2022-02-17,25,07:00-10:00,2022-02-10 - 2022-02-20
11485,High,2022-02-15,29,10:00-13:00,2022-02-10 - 2022-02-20
11491,Jam,2022-02-15,28,19:00-22:00,2022-02-10 - 2022-02-20
11499,Jam,2022-02-14,25,19:00-22:00,2022-02-10 - 2022-02-20
11516,Medium,2022-02-16,28,16:00-19:00,2022-02-10 - 2022-02-20
11530,High,2022-02-15,29,13:00-16:00,2022-02-10 - 2022-02-20
11533,Low,2022-02-11,17,22:00-00:00,2022-02-10 - 2022-02-20
11537,Medium,2022-02-18,49,16:00-19:00,2022-02-10 - 2022-02-20
11559,Low,2022-02-18,38,22:00-00:00,2022-02-10 - 2022-02-20
11569,Medium,2022-02-14,22,16:00-19:00,2022-02-10 - 2022-02-20
11575,High,2022-02-17,41,10:00-13:00,2022-02-10 - 2022-02-20
11577,High,2022-02-17,13,13:00-16:00,2022-02-10 - 2022-02-20
11583,Jam,2022-02-14,35,19:00-22:00,2022-02-10 - 2022-02-20
11584,Medium,2022-02-11,34,16:00-19:00,2022-02-10 - 2022-02-20
11590,Jam,2022-02-14,29,19:00-22:00,2022-02-10 - 2022-02-20
11599,Jam,2022-02-11,34,19:00-22:00,2022-02-10 - 2022-02-20
11607,Low,2022-02-13,23,22:00-00:00,2022-02-10 - 2022-02-20
11611,High,2022-02-17,21,13:00-16:00,2022-02-10 - 2022-02-20
11619,Low,2022-02-13,12,07:00-10:00,2022-02-10 - 2022-02-20
11622,Jam,2022-02-16,36,19:00-22:00,2022-02-10 - 2022-02-20
11625,Jam,2022-02-13,29,19:00-22:00,2022-02-10 - 2022-02-20
11630,Medium,2022-02-15,21,19:00-22:00,2022-02-10 - 2022-02-20
11633,Medium,2022-02-17,15,16:00-19:00,2022-02-10 - 2022-02-20
11635,Jam,2022-02-14,20,19:00-22:00,2022-02-10 - 2022-02-20
11654,Low,2022-02-14,29,22:00-00:00,2022-02-10 - 2022-02-20
11659,Jam,2022-02-16,20,19:00-22:00,2022-02-10 - 2022-02-20
11660,High,2022-02-15,26,10:00-13:00,2022-02-10 - 2022-02-20
11665,Low,2022-02-18,17,22:00-00:00,2022-02-10 - 2022-02-20
11671,Jam,2022-02-17,36,19:00-22:00,2022-02-10 - 2022-02-20
11680,Jam,2022-02-17,32,19:00-22:00,2022-02-10 - 2022-02-20
11700,Low,2022-02-13,13,10:00-13:00,2022-02-10 - 2022-02-20
11706,Low,2022-02-13,25,22:00-00:00,2022-02-10 - 2022-02-20
11713,Jam,2022-02-18,31,19:00-22:00,2022-02-10 - 2022-02-20
11715,Medium,2022-02-15,28,16:00-19:00,2022-02-10 - 2022-02-20
11716,Low,2022-02-11,10,07:00-10:00,2022-02-10 - 2022-02-20
11720,Low,2022-02-16,44,22:00-00:00,2022-02-10 - 2022-02-20
11725,Jam,2022-02-16,46,19:00-22:00,2022-02-10 - 2022-02-20
11729,Low,2022-02-11,20,22:00-00:00,2022-02-10 - 2022-02-20
11731,Low,2022-02-15,28,07:00-10:00,2022-02-10 - 2022-02-20
11738,High,2022-02-11,39,13:00-16:00,2022-02-10 - 2022-02-20
11742,High,2022-02-11,26,10:00-13:00,2022-02-10 - 2022-02-20
11746,High,2022-02-13,24,10:00-13:00,2022-02-10 - 2022-02-20
11748,Low,2022-02-11,16,07:00-10:00,2022-02-10 - 2022-02-20
11751,Low,2022-02-11,15,10:00-13:00,2022-02-10 - 2022-02-20
11767,Jam,2022-02-15,34,19:00-22:00,2022-02-10 - 2022-02-20
11768,Jam,2022-02-16,39,19:00-22:00,2022-02-10 - 2022-02-20
11770,Jam,2022-02-16,36,19:00-22:00,2022-02-10 - 2022-02-20
11772,Jam,2022-02-16,44,19:00-22:00,2022-02-10 - 2022-02-20
11776,Jam,2022-02-12,17,19:00-22:00,2022-02-10 - 2022-02-20
