,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
14420,Low,2022-03-28,15,07:00-10:00,2022-04-01 - 2022-04-10
14422,Low,2022-03-09,21,10:00-13:00,2022-03-10 - 2022-03-20
14423,Low,2022-03-18,17,22:00-00:00,2022-03-20 - 2022-03-31
14424,Jam,2022-03-11,30,19:00-22:00,2022-03-20 - 2022-03-31
14427,Medium,2022-03-28,33,16:00-19:00,2022-04-01 - 2022-04-10
14428,Low,2022-03-03,13,22:00-00:00,2022-03-10 - 2022-03-20
14429,Jam,2022-03-29,38,19:00-22:00,2022-04-01 - 2022-04-10
14431,Jam,2022-03-03,33,19:00-22:00,2022-03-10 - 2022-03-20
14432,Medium,2022-03-01,16,16:00-19:00,2022-03-01 - 2022-03-10
14434,Medium,2022-03-28,17,16:00-19:00,2022-04-01 - 2022-04-10
14435,Jam,2022-03-08,21,19:00-22:00,2022-03-10 - 2022-03-20
14436,Low,2022-03-24,21,07:00-10:00,2022-04-01 - 2022-04-10
14437,Medium,2022-03-01,33,16:00-19:00,2022-03-01 - 2022-03-10
14438,Medium,2022-03-16,33,16:00-19:00,2022-03-20 - 2022-03-31
14440,Medium,2022-03-30,28,16:00-19:00,2022-04-01 - 2022-04-10
14443,High,2022-03-01,27,10:00-13:00,2022-03-01 - 2022-03-10
14444,Medium,2022-03-08,34,16:00-19:00,2022-03-10 - 2022-03-20
14445,Low,2022-03-23,15,22:00-00:00,2022-04-01 - 2022-04-10
14447,Jam,2022-03-28,33,19:00-22:00,2022-04-01 - 2022-04-10
14448,Jam,2022-03-16,45,19:00-22:00,2022-03-20 - 2022-03-31
14450,Medium,2022-03-03,28,16:00-19:00,2022-03-10 - 2022-03-20
14451,Jam,2022-03-29,17,19:00-22:00,2022-04-01 - 2022-04-10
14452,High,2022-03-28,33,10:00-13:00,2022-04-01 - 2022-04-10
14453,Jam,2022-03-12,44,19:00-22:00,2022-03-20 - 2022-03-31
14457,High,2022-03-19,26,13:00-16:00,2022-03-20 - 2022-03-31
14459,Medium,2022-03-16,30,19:00-22:00,2022-03-20 - 2022-03-31
14460,Low,2022-03-15,28,22:00-00:00,2022-03-20 - 2022-03-31
14461,Jam,2022-03-02,37,19:00-22:00,2022-03-10 - 2022-03-20
14462,Low,2022-03-26,18,10:00-13:00,2022-04-01 - 2022-04-10
14464,Low,2022-03-09,12,07:00-10:00,2022-03-10 - 2022-03-20
14465,Low,2022-03-27,26,22:00-00:00,2022-04-01 - 2022-04-10
14466,High,2022-03-26,47,10:00-13:00,2022-04-01 - 2022-04-10
14469,Medium,2022-03-12,38,16:00-19:00,2022-03-20 - 2022-03-31
14472,Low,2022-03-31,11,22:00-00:00,2022-04-01 - 2022-04-10
14474,Low,2022-03-01,18,07:00-10:00,2022-03-01 - 2022-03-10
14475,Low,2022-03-07,21,07:00-10:00,2022-03-10 - 2022-03-20
14476,Low,2022-03-24,19,07:00-10:00,2022-04-01 - 2022-04-10
14478,Medium,2022-03-03,26,16:00-19:00,2022-03-10 - 2022-03-20
14480,Low,2022-03-23,21,22:00-00:00,2022-04-01 - 2022-04-10
14481,Low,2022-03-09,11,22:00-00:00,2022-03-10 - 2022-03-20
14482,Jam,2022-03-11,35,19:00-22:00,2022-03-20 - 2022-03-31
14483,Jam,2022-03-09,31,22:00-00:00,2022-03-10 - 2022-03-20
14484,Medium,2022-03-03,31,16:00-19:00,2022-03-10 - 2022-03-20
14485,Low,2022-03-14,27,22:00-00:00,2022-03-20 - 2022-03-31
14486,Low,2022-03-01,15,07:00-10:00,2022-03-01 - 2022-03-10
14487,High,2022-03-28,27,10:00-13:00,2022-04-01 - 2022-04-10
14488,High,2022-03-19,18,10:00-13:00,2022-03-20 - 2022-03-31
14490,Low,2022-03-23,25,22:00-00:00,2022-04-01 - 2022-04-10
14491,Jam,2022-03-15,26,19:00-22:00,2022-03-20 - 2022-03-31
14492,High,2022-03-19,27,10:00-13:00,2022-03-20 - 2022-03-31
14493,Jam,2022-03-27,18,19:00-22:00,2022-04-01 - 2022-04-10
14496,Jam,2022-03-28,32,19:00-22:00,2022-04-01 - 2022-04-10
14497,Low,2022-03-23,35,22:00-00:00,2022-04-01 - 2022-04-10
14500,Jam,2022-03-23,29,19:00-22:00,2022-04-01 - 2022-04-10
14501,Jam,2022-03-29,24,19:00-22:00,2022-04-01 - 2022-04-10
14502,Low,2022-03-30,17,07:00-10:00,2022-04-01 - 2022-04-10
14503,Low,2022-03-11,12,07:00-10:00,2022-03-20 - 2022-03-31
14504,Low,2022-03-25,29,22:00-00:00,2022-04-01 - 2022-04-10
14506,Jam,2022-03-27,37,19:00-22:00,2022-04-01 - 2022-04-10
14509,Low,2022-03-29,29,22:00-00:00,2022-04-01 - 2022-04-10
14512,Low,2022-03-06,21,22:00-00:00,2022-03-10 - 2022-03-20
14513,Low,2022-03-26,15,22:00-00:00,2022-04-01 - 2022-04-10
14516,Low,2022-03-17,12,07:00-10:00,2022-03-20 - 2022-03-31
14517,Medium,2022-03-16,23,16:00-19:00,2022-03-20 - 2022-03-31
14518,High,2022-03-07,43,13:00-16:00,2022-03-10 - 2022-03-20
14520,Jam,2022-03-16,42,19:00-22:00,2022-03-20 - 2022-03-31
14521,Low,2022-03-28,20,22:00-00:00,2022-04-01 - 2022-04-10
14522,Medium,2022-03-20,21,16:00-19:00,2022-03-20 - 2022-03-31
14523,Medium,2022-03-15,14,16:00-19:00,2022-03-20 - 2022-03-31
14526,Jam,2022-03-25,19,22:00-00:00,2022-04-01 - 2022-04-10
14527,Jam,2022-03-10,40,19:00-22:00,2022-03-10 - 2022-03-20
14529,High,2022-03-19,31,10:00-13:00,2022-03-20 - 2022-03-31
14530,Jam,2022-03-24,28,19:00-22:00,2022-04-01 - 2022-04-10
14531,Medium,2022-03-29,38,16:00-19:00,2022-04-01 - 2022-04-10
14532,High,2022-03-30,33,13:00-16:00,2022-04-01 - 2022-04-10
14533,Jam,2022-03-11,27,19:00-22:00,2022-03-20 - 2022-03-31
14534,High,2022-03-07,27,10:00-13:00,2022-03-10 - 2022-03-20
14535,Low,2022-03-26,23,22:00-00:00,2022-04-01 - 2022-04-10
14536,Jam,2022-03-14,34,19:00-22:00,2022-03-20 - 2022-03-31
14538,Low,2022-03-18,23,22:00-00:00,2022-03-20 - 2022-03-31
14539,Jam,2022-03-04,23,19:00-22:00,2022-03-10 - 2022-03-20
14541,Low,2022-03-19,21,22:00-00:00,2022-03-20 - 2022-03-31
14543,Jam,2022-03-12,28,19:00-22:00,2022-03-20 - 2022-03-31
14544,Low,2022-03-30,32,10:00-13:00,2022-04-01 - 2022-04-10
14547,Medium,2022-03-09,32,16:00-19:00,2022-03-10 - 2022-03-20
14548,Jam,2022-03-14,18,19:00-22:00,2022-03-20 - 2022-03-31
14549,Low,2022-03-17,18,22:00-00:00,2022-03-20 - 2022-03-31
14551,Jam,2022-03-31,21,19:00-22:00,2022-04-01 - 2022-04-10
14552,Low,2022-03-17,23,22:00-00:00,2022-03-20 - 2022-03-31
14553,Low,2022-03-06,27,22:00-00:00,2022-03-10 - 2022-03-20
14554,Jam,2022-03-04,44,19:00-22:00,2022-03-10 - 2022-03-20
14556,High,2022-03-21,27,13:00-16:00,2022-04-01 - 2022-04-10
14558,Low,2022-03-12,28,22:00-00:00,2022-03-20 - 2022-03-31
14559,Jam,2022-03-25,38,19:00-22:00,2022-04-01 - 2022-04-10
14560,Jam,2022-03-30,26,19:00-22:00,2022-04-01 - 2022-04-10
14562,Jam,2022-03-18,37,22:00-00:00,2022-03-20 - 2022-03-31
14564,Jam,2022-03-28,28,19:00-22:00,2022-04-01 - 2022-04-10
14565,Jam,2022-03-10,53,19:00-22:00,2022-03-10 - 2022-03-20
14569,High,2022-03-26,19,13:00-16:00,2022-04-01 - 2022-04-10
14571,Jam,2022-03-02,25,19:00-22:00,2022-03-10 - 2022-03-20
14572,Jam,2022-03-28,32,19:00-22:00,2022-04-01 - 2022-04-10
14575,Low,2022-03-15,29,07:00-10:00,2022-03-20 - 2022-03-31
14576,Low,2022-03-31,19,22:00-00:00,2022-04-01 - 2022-04-10
14577,Jam,2022-03-09,25,19:00-22:00,2022-03-10 - 2022-03-20
14578,Low,2022-03-31,10,22:00-00:00,2022-04-01 - 2022-04-10
14581,Medium,2022-03-01,31,16:00-19:00,2022-03-01 - 2022-03-10
14584,Jam,2022-03-02,33,19:00-22:00,2022-03-10 - 2022-03-20
14587,Low,2022-03-28,25,07:00-10:00,2022-04-01 - 2022-04-10
14589,Medium,2022-03-25,18,16:00-19:00,2022-04-01 - 2022-04-10
14590,Jam,2022-03-27,39,19:00-22:00,2022-04-01 - 2022-04-10
14593,High,2022-03-24,33,10:00-13:00,2022-04-01 - 2022-04-10
14595,Low,2022-03-19,26,07:00-10:00,2022-03-20 - 2022-03-31
14597,Low,2022-03-15,15,10:00-13:00,2022-03-20 - 2022-03-31
14599,Low,2022-03-28,15,22:00-00:00,2022-04-01 - 2022-04-10
14600,Low,2022-03-30,20,07:00-10:00,2022-04-01 - 2022-04-10
14603,High,2022-03-03,36,13:00-16:00,2022-03-10 - 2022-03-20
14604,Medium,2022-03-06,33,16:00-19:00,2022-03-10 - 2022-03-20
14608,Low,2022-03-19,29,07:00-10:00,2022-03-20 - 2022-03-31
14609,Jam,2022-03-23,34,19:00-22:00,2022-04-01 - 2022-04-10
14615,Medium,2022-03-14,35,16:00-19:00,2022-03-20 - 2022-03-31
14616,Jam,2022-03-18,38,19:00-22:00,2022-03-20 - 2022-03-31
14617,Jam,2022-03-23,31,19:00-22:00,2022-04-01 - 2022-04-10
14618,Low,2022-03-05,15,22:00-00:00,2022-03-10 - 2022-03-20
14620,Jam,2022-03-06,25,19:00-22:00,2022-03-10 - 2022-03-20
14621,Low,2022-03-16,28,22:00-00:00,2022-03-20 - 2022-03-31
14623,Low,2022-03-20,17,22:00-00:00,2022-03-20 - 2022-03-31
14625,Low,2022-03-17,24,10:00-13:00,2022-03-20 - 2022-03-31
14626,Low,2022-03-07,24,07:00-10:00,2022-03-10 - 2022-03-20
14627,Medium,2022-03-03,28,16:00-19:00,2022-03-10 - 2022-03-20
14630,Medium,2022-03-07,25,16:00-19:00,2022-03-10 - 2022-03-20
14631,Low,2022-03-02,17,22:00-00:00,2022-03-10 - 2022-03-20
14633,Low,2022-03-11,18,22:00-00:00,2022-03-20 - 2022-03-31
14635,Medium,2022-03-15,38,16:00-19:00,2022-03-20 - 2022-03-31
14636,Low,2022-03-18,20,22:00-00:00,2022-03-20 - 2022-03-31
14637,Low,2022-03-07,26,07:00-10:00,2022-03-10 - 2022-03-20
14639,Jam,2022-03-19,30,19:00-22:00,2022-03-20 - 2022-03-31
14640,Medium,2022-03-14,28,16:00-19:00,2022-03-20 - 2022-03-31
14643,Jam,2022-03-27,32,19:00-22:00,2022-04-01 - 2022-04-10
14645,Jam,2022-03-19,39,19:00-22:00,2022-03-20 - 2022-03-31
14646,Medium,2022-03-20,21,16:00-19:00,2022-03-20 - 2022-03-31
14647,Jam,2022-03-03,31,19:00-22:00,2022-03-10 - 2022-03-20
14649,Medium,2022-03-26,19,13:00-16:00,2022-04-01 - 2022-04-10
14651,Low,2022-03-03,16,10:00-13:00,2022-03-10 - 2022-03-20
14652,Jam,2022-03-27,16,19:00-22:00,2022-04-01 - 2022-04-10
14653,Low,2022-03-19,19,07:00-10:00,2022-03-20 - 2022-03-31
14655,Jam,2022-03-16,20,19:00-22:00,2022-03-20 - 2022-03-31
14656,Jam,2022-03-18,41,19:00-22:00,2022-03-20 - 2022-03-31
14660,Medium,2022-03-04,25,16:00-19:00,2022-03-10 - 2022-03-20
14665,Low,2022-03-19,28,10:00-13:00,2022-03-20 - 2022-03-31
14666,High,2022-03-28,34,13:00-16:00,2022-04-01 - 2022-04-10
14667,Low,2022-03-14,22,22:00-00:00,2022-03-20 - 2022-03-31
14668,Low,2022-03-24,13,22:00-00:00,2022-04-01 - 2022-04-10
14670,Jam,2022-03-07,29,19:00-22:00,2022-03-10 - 2022-03-20
14671,Low,2022-03-05,18,22:00-00:00,2022-03-10 - 2022-03-20
14674,Jam,2022-03-03,25,19:00-22:00,2022-03-10 - 2022-03-20
14675,Medium,2022-03-03,28,13:00-16:00,2022-03-10 - 2022-03-20
14676,High,2022-03-09,30,13:00-16:00,2022-03-10 - 2022-03-20
14677,Low,2022-03-11,10,07:00-10:00,2022-03-20 - 2022-03-31
14680,Medium,2022-03-11,23,16:00-19:00,2022-03-20 - 2022-03-31
14681,Low,2022-03-09,16,22:00-00:00,2022-03-10 - 2022-03-20
14682,Low,2022-03-26,13,10:00-13:00,2022-04-01 - 2022-04-10
14683,Medium,2022-03-03,15,16:00-19:00,2022-03-10 - 2022-03-20
14685,Jam,2022-03-17,27,19:00-22:00,2022-03-20 - 2022-03-31
14686,Medium,2022-03-14,20,19:00-22:00,2022-03-20 - 2022-03-31
14688,Low,2022-03-09,30,07:00-10:00,2022-03-10 - 2022-03-20
14690,High,2022-03-15,28,10:00-13:00,2022-03-20 - 2022-03-31
14691,Jam,2022-03-07,25,19:00-22:00,2022-03-10 - 2022-03-20
14693,Low,2022-03-13,22,07:00-10:00,2022-03-20 - 2022-03-31
14694,High,2022-03-01,34,10:00-13:00,2022-03-01 - 2022-03-10
14695,Jam,2022-03-03,46,19:00-22:00,2022-03-10 - 2022-03-20
14696,High,2022-03-30,29,13:00-16:00,2022-04-01 - 2022-04-10
14698,Jam,2022-03-03,34,19:00-22:00,2022-03-10 - 2022-03-20
14701,Low,2022-03-23,14,22:00-00:00,2022-04-01 - 2022-04-10
14703,Medium,2022-03-23,38,16:00-19:00,2022-04-01 - 2022-04-10
14706,Medium,2022-03-06,37,16:00-19:00,2022-03-10 - 2022-03-20
14707,Jam,2022-03-31,19,19:00-22:00,2022-04-01 - 2022-04-10
14708,Jam,2022-03-21,32,19:00-22:00,2022-04-01 - 2022-04-10
14709,Low,2022-03-30,17,07:00-10:00,2022-04-01 - 2022-04-10
14711,Medium,2022-03-07,23,16:00-19:00,2022-03-10 - 2022-03-20
14712,High,2022-03-11,21,10:00-13:00,2022-03-20 - 2022-03-31
14714,Jam,2022-03-29,23,19:00-22:00,2022-04-01 - 2022-04-10
14715,High,2022-03-15,27,10:00-13:00,2022-03-20 - 2022-03-31
14719,Jam,2022-03-20,47,19:00-22:00,2022-03-20 - 2022-03-31
14720,High,2022-03-21,20,10:00-13:00,2022-04-01 - 2022-04-10
14722,Jam,2022-03-29,30,19:00-22:00,2022-04-01 - 2022-04-10
14723,Medium,2022-03-06,14,16:00-19:00,2022-03-10 - 2022-03-20
14726,Jam,2022-03-06,28,19:00-22:00,2022-03-10 - 2022-03-20
14727,High,2022-03-15,33,13:00-16:00,2022-03-20 - 2022-03-31
14728,Medium,2022-03-16,16,16:00-19:00,2022-03-20 - 2022-03-31
14729,Medium,2022-03-04,47,16:00-19:00,2022-03-10 - 2022-03-20
14735,Jam,2022-03-25,29,19:00-22:00,2022-04-01 - 2022-04-10
14736,Medium,2022-03-08,20,16:00-19:00,2022-03-10 - 2022-03-20
14737,Jam,2022-03-05,16,22:00-00:00,2022-03-10 - 2022-03-20
14738,Jam,2022-03-30,33,19:00-22:00,2022-04-01 - 2022-04-10
14739,Jam,2022-03-25,43,19:00-22:00,2022-04-01 - 2022-04-10
14740,Jam,2022-03-14,22,19:00-22:00,2022-03-20 - 2022-03-31
14741,Low,2022-03-15,10,22:00-00:00,2022-03-20 - 2022-03-31
14742,Jam,2022-03-20,19,19:00-22:00,2022-03-20 - 2022-03-31
14743,Medium,2022-03-31,34,16:00-19:00,2022-04-01 - 2022-04-10
14745,Medium,2022-03-21,30,16:00-19:00,2022-04-01 - 2022-04-10
14747,High,2022-03-17,15,10:00-13:00,2022-03-20 - 2022-03-31
14749,Jam,2022-03-08,39,19:00-22:00,2022-03-10 - 2022-03-20
14750,Low,2022-03-06,16,22:00-00:00,2022-03-10 - 2022-03-20
14752,Low,2022-03-11,17,22:00-00:00,2022-03-20 - 2022-03-31
14753,Low,2022-03-15,20,07:00-10:00,2022-03-20 - 2022-03-31
14754,Low,2022-03-21,29,07:00-10:00,2022-04-01 - 2022-04-10
14755,Low,2022-03-07,15,07:00-10:00,2022-03-10 - 2022-03-20
14756,Low,2022-03-24,18,10:00-13:00,2022-04-01 - 2022-04-10
14757,Medium,2022-03-02,34,16:00-19:00,2022-03-10 - 2022-03-20
14758,Medium,2022-03-06,26,16:00-19:00,2022-03-10 - 2022-03-20
14759,Jam,2022-03-14,25,19:00-22:00,2022-03-20 - 2022-03-31
14760,Low,2022-03-02,37,22:00-00:00,2022-03-10 - 2022-03-20
14761,High,2022-03-30,29,10:00-13:00,2022-04-01 - 2022-04-10
14763,Jam,2022-03-23,53,19:00-22:00,2022-04-01 - 2022-04-10
14765,Low,2022-03-27,42,22:00-00:00,2022-04-01 - 2022-04-10
14766,Low,2022-03-16,39,22:00-00:00,2022-03-20 - 2022-03-31
14767,Medium,2022-03-04,18,16:00-19:00,2022-03-10 - 2022-03-20
14768,Low,2022-03-29,20,22:00-00:00,2022-04-01 - 2022-04-10
14770,Jam,2022-03-21,31,19:00-22:00,2022-04-01 - 2022-04-10
14771,Jam,2022-03-08,49,22:00-00:00,2022-03-10 - 2022-03-20
14772,Low,2022-03-11,18,07:00-10:00,2022-03-20 - 2022-03-31
14774,Low,2022-03-28,14,22:00-00:00,2022-04-01 - 2022-04-10
14775,Jam,2022-03-06,35,19:00-22:00,2022-03-10 - 2022-03-20
14776,Medium,2022-03-28,21,16:00-19:00,2022-04-01 - 2022-04-10
14777,Jam,2022-03-23,45,19:00-22:00,2022-04-01 - 2022-04-10
14781,Jam,2022-03-14,25,19:00-22:00,2022-03-20 - 2022-03-31
14782,Medium,2022-03-13,16,16:00-19:00,2022-03-20 - 2022-03-31
14784,Medium,2022-03-20,35,16:00-19:00,2022-03-20 - 2022-03-31
14785,Jam,2022-03-27,38,19:00-22:00,2022-04-01 - 2022-04-10
14786,Low,2022-03-29,38,22:00-00:00,2022-04-01 - 2022-04-10
14788,Jam,2022-03-21,38,19:00-22:00,2022-04-01 - 2022-04-10
14789,Medium,2022-03-24,31,16:00-19:00,2022-04-01 - 2022-04-10
14790,Jam,2022-03-16,44,19:00-22:00,2022-03-20 - 2022-03-31
14791,Jam,2022-03-29,38,19:00-22:00,2022-04-01 - 2022-04-10
14792,Low,2022-03-12,14,22:00-00:00,2022-03-20 - 2022-03-31
14794,Low,2022-03-23,25,22:00-00:00,2022-04-01 - 2022-04-10
14796,Low,2022-03-29,25,22:00-00:00,2022-04-01 - 2022-04-10
14798,Medium,2022-03-27,35,16:00-19:00,2022-04-01 - 2022-04-10
14801,Jam,2022-03-14,30,19:00-22:00,2022-03-20 - 2022-03-31
14802,Jam,2022-03-25,43,19:00-22:00,2022-04-01 - 2022-04-10
14804,Low,2022-03-21,11,07:00-10:00,2022-04-01 - 2022-04-10
14805,Jam,2022-03-17,14,19:00-22:00,2022-03-20 - 2022-03-31
14807,Low,2022-03-20,20,22:00-00:00,2022-03-20 - 2022-03-31
14810,Low,2022-03-03,16,22:00-00:00,2022-03-10 - 2022-03-20
14812,Jam,2022-03-20,21,19:00-22:00,2022-03-20 - 2022-03-31
14813,Low,2022-03-08,30,22:00-00:00,2022-03-10 - 2022-03-20
14814,High,2022-03-24,34,13:00-16:00,2022-04-01 - 2022-04-10
14817,Medium,2022-03-15,27,16:00-19:00,2022-03-20 - 2022-03-31
14818,Jam,2022-03-31,28,19:00-22:00,2022-04-01 - 2022-04-10
14820,Low,2022-03-04,15,22:00-00:00,2022-03-10 - 2022-03-20
14824,Low,2022-03-06,28,22:00-00:00,2022-03-10 - 2022-03-20
14825,Medium,2022-03-24,19,16:00-19:00,2022-04-01 - 2022-04-10
14826,Jam,2022-03-08,37,19:00-22:00,2022-03-10 - 2022-03-20
14827,Medium,2022-03-15,24,16:00-19:00,2022-03-20 - 2022-03-31
14828,Low,2022-03-21,24,22:00-00:00,2022-04-01 - 2022-04-10
14832,Medium,2022-03-08,27,16:00-19:00,2022-03-10 - 2022-03-20
14833,Low,2022-03-14,23,22:00-00:00,2022-03-20 - 2022-03-31
14834,Jam,2022-03-10,47,19:00-22:00,2022-03-10 - 2022-03-20
14836,Jam,2022-03-08,51,19:00-22:00,2022-03-10 - 2022-03-20
14837,Medium,2022-03-10,31,16:00-19:00,2022-03-10 - 2022-03-20
14839,Medium,2022-03-17,19,16:00-19:00,2022-03-20 - 2022-03-31
14840,Low,2022-03-01,16,07:00-10:00,2022-03-01 - 2022-03-10
14842,Jam,2022-03-12,36,19:00-22:00,2022-03-20 - 2022-03-31
14844,Medium,2022-03-20,49,16:00-19:00,2022-03-20 - 2022-03-31
14845,Medium,2022-03-29,35,16:00-19:00,2022-04-01 - 2022-04-10
14849,Low,2022-03-17,24,00:00-04:00,2022-03-20 - 2022-03-31
14850,Low,2022-03-17,15,07:00-10:00,2022-03-20 - 2022-03-31
14852,Jam,2022-03-19,26,19:00-22:00,2022-03-20 - 2022-03-31
14853,Medium,2022-03-08,17,16:00-19:00,2022-03-10 - 2022-03-20
14854,Medium,2022-03-05,25,16:00-19:00,2022-03-10 - 2022-03-20
14857,Medium,2022-03-13,15,13:00-16:00,2022-03-20 - 2022-03-31
14859,High,2022-03-13,12,10:00-13:00,2022-03-20 - 2022-03-31
14861,Low,2022-03-09,15,07:00-10:00,2022-03-10 - 2022-03-20
14862,High,2022-03-07,23,13:00-16:00,2022-03-10 - 2022-03-20
14864,Medium,2022-03-03,15,13:00-16:00,2022-03-10 - 2022-03-20
14866,Low,2022-03-18,20,22:00-00:00,2022-03-20 - 2022-03-31
14868,Medium,2022-03-30,25,16:00-19:00,2022-04-01 - 2022-04-10
14870,Medium,2022-03-08,43,16:00-19:00,2022-03-10 - 2022-03-20
14871,Jam,2022-03-11,46,19:00-22:00,2022-03-20 - 2022-03-31
14872,Jam,2022-03-16,31,19:00-22:00,2022-03-20 - 2022-03-31
14873,Jam,2022-03-06,28,19:00-22:00,2022-03-10 - 2022-03-20
14874,Jam,2022-03-18,48,19:00-22:00,2022-03-20 - 2022-03-31
14876,Jam,2022-03-23,28,19:00-22:00,2022-04-01 - 2022-04-10
14877,Jam,2022-03-12,42,19:00-22:00,2022-03-20 - 2022-03-31
14879,Jam,2022-03-18,48,19:00-22:00,2022-03-20 - 2022-03-31
14880,High,2022-03-21,21,10:00-13:00,2022-04-01 - 2022-04-10
14882,Medium,2022-03-03,21,16:00-19:00,2022-03-10 - 2022-03-20
14883,Medium,2022-03-24,18,16:00-19:00,2022-04-01 - 2022-04-10
14884,High,2022-03-03,28,13:00-16:00,2022-03-10 - 2022-03-20
14885,Low,2022-03-26,19,22:00-00:00,2022-04-01 - 2022-04-10
14886,Jam,2022-03-06,47,19:00-22:00,2022-03-10 - 2022-03-20
14887,High,2022-03-03,37,13:00-16:00,2022-03-10 - 2022-03-20
14889,Low,2022-03-07,10,07:00-10:00,2022-03-10 - 2022-03-20
14890,Low,2022-03-21,19,07:00-10:00,2022-04-01 - 2022-04-10
14891,Jam,2022-03-25,32,19:00-22:00,2022-04-01 - 2022-04-10
14892,Low,2022-03-08,33,22:00-00:00,2022-03-10 - 2022-03-20
14895,Low,2022-03-31,10,22:00-00:00,2022-04-01 - 2022-04-10
14896,Low,2022-03-12,12,22:00-00:00,2022-03-20 - 2022-03-31
14897,Jam,2022-03-12,18,19:00-22:00,2022-03-20 - 2022-03-31
14898,Medium,2022-03-08,35,16:00-19:00,2022-03-10 - 2022-03-20
14902,Low,2022-03-30,34,10:00-13:00,2022-04-01 - 2022-04-10
14905,Low,2022-03-20,19,22:00-00:00,2022-03-20 - 2022-03-31
14906,Jam,2022-03-14,30,19:00-22:00,2022-03-20 - 2022-03-31
14908,Medium,2022-03-03,22,16:00-19:00,2022-03-10 - 2022-03-20
14909,Medium,2022-03-14,37,16:00-19:00,2022-03-20 - 2022-03-31
14911,Medium,2022-03-02,23,16:00-19:00,2022-03-10 - 2022-03-20
14917,Medium,2022-03-11,33,13:00-16:00,2022-03-20 - 2022-03-31
14918,Jam,2022-03-20,15,19:00-22:00,2022-03-20 - 2022-03-31
14919,Jam,2022-03-25,37,19:00-22:00,2022-04-01 - 2022-04-10
14920,Medium,2022-03-19,35,16:00-19:00,2022-03-20 - 2022-03-31
14921,Low,2022-03-07,21,10:00-13:00,2022-03-10 - 2022-03-20
14922,Low,2022-03-26,12,22:00-00:00,2022-04-01 - 2022-04-10
14923,Jam,2022-03-23,39,19:00-22:00,2022-04-01 - 2022-04-10
14924,Jam,2022-03-12,39,19:00-22:00,2022-03-20 - 2022-03-31
14926,Medium,2022-03-25,30,16:00-19:00,2022-04-01 - 2022-04-10
14927,Low,2022-03-12,15,22:00-00:00,2022-03-20 - 2022-03-31
14928,Jam,2022-03-25,37,19:00-22:00,2022-04-01 - 2022-04-10
14929,Jam,2022-03-24,26,19:00-22:00,2022-04-01 - 2022-04-10
14930,Low,2022-03-06,19,22:00-00:00,2022-03-10 - 2022-03-20
14931,Low,2022-03-25,12,22:00-00:00,2022-04-01 - 2022-04-10
14932,Low,2022-03-13,18,22:00-00:00,2022-03-20 - 2022-03-31
14933,High,2022-03-03,45,13:00-16:00,2022-03-10 - 2022-03-20
14934,Low,2022-03-02,23,22:00-00:00,2022-03-10 - 2022-03-20
14935,Low,2022-03-07,31,07:00-10:00,2022-03-10 - 2022-03-20
14938,Low,2022-03-13,15,07:00-10:00,2022-03-20 - 2022-03-31
14939,Jam,2022-03-12,45,19:00-22:00,2022-03-20 - 2022-03-31
14941,Jam,2022-03-23,28,19:00-22:00,2022-04-01 - 2022-04-10
14943,Jam,2022-03-02,47,19:00-22:00,2022-03-10 - 2022-03-20
14946,Jam,2022-03-16,27,19:00-22:00,2022-03-20 - 2022-03-31
14949,Medium,2022-03-10,24,16:00-19:00,2022-03-10 - 2022-03-20
14950,Medium,2022-03-12,15,16:00-19:00,2022-03-20 - 2022-03-31
14951,Jam,2022-03-27,38,19:00-22:00,2022-04-01 - 2022-04-10
14954,Jam,2022-03-03,21,19:00-22:00,2022-03-10 - 2022-03-20
14955,Low,2022-03-11,22,07:00-10:00,2022-03-20 - 2022-03-31
14957,Jam,2022-03-28,30,19:00-22:00,2022-04-01 - 2022-04-10
14959,Low,2022-03-08,28,22:00-00:00,2022-03-10 - 2022-03-20
14961,Medium,2022-03-21,17,16:00-19:00,2022-04-01 - 2022-04-10
14964,Low,2022-03-13,14,10:00-13:00,2022-03-20 - 2022-03-31
14966,Jam,2022-03-21,33,19:00-22:00,2022-04-01 - 2022-04-10
14967,Jam,2022-03-12,29,19:00-22:00,2022-03-20 - 2022-03-31
14968,Medium,2022-03-10,40,16:00-19:00,2022-03-10 - 2022-03-20
14969,Low,2022-03-23,17,22:00-00:00,2022-04-01 - 2022-04-10
14970,Medium,2022-03-31,15,16:00-19:00,2022-04-01 - 2022-04-10
14971,Low,2022-03-05,31,22:00-00:00,2022-03-10 - 2022-03-20
14974,Low,2022-03-30,18,07:00-10:00,2022-04-01 - 2022-04-10
14975,Jam,2022-03-23,24,22:00-00:00,2022-04-01 - 2022-04-10
14976,Low,2022-03-11,14,07:00-10:00,2022-03-20 - 2022-03-31
14977,Low,2022-03-25,28,22:00-00:00,2022-04-01 - 2022-04-10
14978,Low,2022-03-19,22,22:00-00:00,2022-03-20 - 2022-03-31
14979,Low,2022-03-28,26,07:00-10:00,2022-04-01 - 2022-04-10
14981,Medium,2022-03-16,35,16:00-19:00,2022-03-20 - 2022-03-31
14982,Low,2022-03-18,29,22:00-00:00,2022-03-20 - 2022-03-31
14983,Low,2022-03-27,15,22:00-00:00,2022-04-01 - 2022-04-10
