,Road_traffic_density,Order_Date,Time_taken(min),time_periods,Order_Date_period
13184,Jam,2022-04-06,42,19:00-22:00,2022-04-20 - 2022-04-30
13189,Low,2022-04-01,23,22:00-00:00,2022-04-10 - 2022-04-20
13190,Jam,2022-04-03,35,19:00-22:00,2022-04-20 - 2022-04-30
13222,Low,2022-04-05,18,07:00-10:00,2022-04-20 - 2022-04-30
13234,Medium,2022-04-04,45,16:00-19:00,2022-04-20 - 2022-04-30
13290,Jam,2022-04-04,29,19:00-22:00,2022-04-20 - 2022-04-30
13312,Jam,2022-04-02,36,19:00-22:00,2022-04-20 - 2022-04-30
13314,Medium,2022-04-06,30,16:00-19:00,2022-04-20 - 2022-04-30
13322,High,2022-04-05,30,10:00-13:00,2022-04-20 - 2022-04-30
13329,Medium,2022-04-04,20,19:00-22:00,2022-04-20 - 2022-04-30
13339,High,2022-04-05,31,13:00-16:00,2022-04-20 - 2022-04-30
13343,Low,2022-04-02,11,22:00-00:00,2022-04-20 - 2022-04-30
13364,Low,2022-04-05,20,07:00-10:00,2022-04-20 - 2022-04-30
13369,Medium,2022-04-05,29,16:00-19:00,2022-04-20 - 2022-04-30
13371,Low,2022-04-05,11,07:00-10:00,2022-04-20 - 2022-04-30
13376,Jam,2022-04-02,48,19:00-22:00,2022-04-20 - 2022-04-30
13379,Jam,2022-04-03,28,19:00-22:00,2022-04-20 - 2022-04-30
13382,Medium,2022-04-02,33,16:00-19:00,2022-04-20 - 2022-04-30
13395,Low,2022-04-04,38,22:00-00:00,2022-04-20 - 2022-04-30
13400,Medium,2022-04-04,17,16:00-19:00,2022-04-20 - 2022-04-30
13423,Jam,2022-04-02,22,19:00-22:00,2022-04-20 - 2022-04-30
13435,Medium,2022-04-02,20,16:00-19:00,2022-04-20 - 2022-04-30
13451,Jam,2022-04-01,24,19:00-22:00,2022-04-10 - 2022-04-20
13453,Medium,2022-04-06,37,16:00-19:00,2022-04-20 - 2022-04-30
13457,Medium,2022-04-02,17,16:00-19:00,2022-04-20 - 2022-04-30
13465,Jam,2022-04-06,32,19:00-22:00,2022-04-20 - 2022-04-30
13475,Low,2022-04-05,15,07:00-10:00,2022-04-20 - 2022-04-30
13490,Low,2022-04-05,26,22:00-00:00,2022-04-20 - 2022-04-30
13491,Jam,2022-04-04,39,19:00-22:00,2022-04-20 - 2022-04-30
13494,Jam,2022-04-05,33,19:00-22:00,2022-04-20 - 2022-04-30
13498,Low,2022-04-02,23,22:00-00:00,2022-04-20 - 2022-04-30
13504,Low,2022-04-06,30,22:00-00:00,2022-04-20 - 2022-04-30
13506,Low,2022-04-01,27,07:00-10:00,2022-04-10 - 2022-04-20
13507,High,2022-04-05,33,10:00-13:00,2022-04-20 - 2022-04-30
13510,Jam,2022-04-06,30,19:00-22:00,2022-04-20 - 2022-04-30
13518,Medium,2022-04-02,36,16:00-19:00,2022-04-20 - 2022-04-30
13524,Medium,2022-04-01,21,16:00-19:00,2022-04-10 - 2022-04-20
13544,Low,2022-04-05,12,22:00-00:00,2022-04-20 - 2022-04-30
13548,Low,2022-04-01,23,10:00-13:00,2022-04-10 - 2022-04-20
13553,Low,2022-04-05,18,22:00-00:00,2022-04-20 - 2022-04-30
13555,Jam,2022-04-02,39,19:00-22:00,2022-04-20 - 2022-04-30
13563,High,2022-04-01,13,10:00-13:00,2022-04-10 - 2022-04-20
13583,Low,2022-04-05,16,10:00-13:00,2022-04-20 - 2022-04-30
13585,Low,2022-04-01,18,22:00-00:00,2022-04-10 - 2022-04-20
13589,Jam,2022-04-04,24,19:00-22:00,2022-04-20 - 2022-04-30
13597,Low,2022-04-03,22,07:00-10:00,2022-04-20 - 2022-04-30
13602,High,2022-04-03,31,10:00-13:00,2022-04-20 - 2022-04-30
13612,Low,2022-04-02,11,22:00-00:00,2022-04-20 - 2022-04-30
13615,High,2022-04-05,38,13:00-16:00,2022-04-20 - 2022-04-30
13626,Low,2022-04-01,16,10:00-13:00,2022-04-10 - 2022-04-20
13643,Medium,2022-04-05,34,16:00-19:00,2022-04-20 - 2022-04-30
13669,Jam,2022-04-02,29,19:00-22:00,2022-04-20 - 2022-04-30
13678,Jam,2022-04-02,20,19:00-22:00,2022-04-20 - 2022-04-30
13680,Jam,2022-04-04,47,19:00-22:00,2022-04-20 - 2022-04-30
13687,Medium,2022-04-01,28,13:00-16:00,2022-04-10 - 2022-04-20
13694,Low,2022-04-01,28,22:00-00:00,2022-04-10 - 2022-04-20
13696,High,2022-04-03,27,10:00-13:00,2022-04-20 - 2022-04-30
13700,Jam,2022-04-02,28,19:00-22:00,2022-04-20 - 2022-04-30
13713,Medium,2022-04-06,38,16:00-19:00,2022-04-20 - 2022-04-30
13718,High,2022-04-05,25,10:00-13:00,2022-04-20 - 2022-04-30
13725,Low,2022-04-01,30,10:00-13:00,2022-04-10 - 2022-04-20
13734,Low,2022-04-02,39,22:00-00:00,2022-04-20 - 2022-04-30
13736,Medium,2022-04-05,24,16:00-19:00,2022-04-20 - 2022-04-30
13747,Medium,2022-04-02,42,16:00-19:00,2022-04-20 - 2022-04-30
13748,Medium,2022-04-01,23,16:00-19:00,2022-04-10 - 2022-04-20
13752,Jam,2022-04-02,42,19:00-22:00,2022-04-20 - 2022-04-30
13754,High,2022-04-01,33,13:00-16:00,2022-04-10 - 2022-04-20
13755,Medium,2022-04-03,18,16:00-19:00,2022-04-20 - 2022-04-30
13759,Jam,2022-04-02,19,19:00-22:00,2022-04-20 - 2022-04-30
13765,Low,2022-04-03,17,07:00-10:00,2022-04-20 - 2022-04-30
13791,Jam,2022-04-02,38,19:00-22:00,2022-04-20 - 2022-04-30
13821,Low,2022-04-06,24,22:00-00:00,2022-04-20 - 2022-04-30
13822,Medium,2022-04-06,44,16:00-19:00,2022-04-20 - 2022-04-30
13829,Low,2022-04-06,20,22:00-00:00,2022-04-20 - 2022-04-30
13834,Low,2022-04-03,21,07:00-10:00,2022-04-20 - 2022-04-30
13836,Medium,2022-04-01,26,16:00-19:00,2022-04-10 - 2022-04-20
13837,Jam,2022-04-06,38,19:00-22:00,2022-04-20 - 2022-04-30
13843,Low,2022-04-03,27,22:00-00:00,2022-04-20 - 2022-04-30
13845,Jam,2022-04-03,42,19:00-22:00,2022-04-20 - 2022-04-30
13849,Medium,2022-04-01,27,16:00-19:00,2022-04-10 - 2022-04-20
13851,Medium,2022-04-01,29,19:00-22:00,2022-04-10 - 2022-04-20
13862,High,2022-04-03,16,10:00-13:00,2022-04-20 - 2022-04-30
13866,Medium,2022-04-04,31,16:00-19:00,2022-04-20 - 2022-04-30
13869,Medium,2022-04-04,24,16:00-19:00,2022-04-20 - 2022-04-30
13871,High,2022-04-01,25,10:00-13:00,2022-04-10 - 2022-04-20
13878,Low,2022-04-05,11,22:00-00:00,2022-04-20 - 2022-04-30
13883,Jam,2022-04-06,41,19:00-22:00,2022-04-20 - 2022-04-30
13886,High,2022-04-03,25,13:00-16:00,2022-04-20 - 2022-04-30
13888,Low,2022-04-04,28,22:00-00:00,2022-04-20 - 2022-04-30
13904,Medium,2022-04-04,25,16:00-19:00,2022-04-20 - 2022-04-30
13905,Low,2022-04-02,15,22:00-00:00,2022-04-20 - 2022-04-30
13910,Medium,2022-04-06,46,16:00-19:00,2022-04-20 - 2022-04-30
13920,Jam,2022-04-04,34,19:00-22:00,2022-04-20 - 2022-04-30
13922,Jam,2022-04-02,34,19:00-22:00,2022-04-20 - 2022-04-30
13950,Medium,2022-04-06,32,16:00-19:00,2022-04-20 - 2022-04-30
13951,Low,2022-04-03,19,22:00-00:00,2022-04-20 - 2022-04-30
13972,High,2022-04-01,19,10:00-13:00,2022-04-10 - 2022-04-20
13976,Jam,2022-04-06,20,19:00-22:00,2022-04-20 - 2022-04-30
13978,High,2022-04-05,23,10:00-13:00,2022-04-20 - 2022-04-30
13981,High,2022-04-01,26,10:00-13:00,2022-04-10 - 2022-04-20
13990,Jam,2022-04-04,44,19:00-22:00,2022-04-20 - 2022-04-30
14013,Medium,2022-04-05,31,16:00-19:00,2022-04-20 - 2022-04-30
14017,Low,2022-04-01,21,10:00-13:00,2022-04-10 - 2022-04-20
14019,Medium,2022-04-06,37,16:00-19:00,2022-04-20 - 2022-04-30
14023,Jam,2022-04-05,33,19:00-22:00,2022-04-20 - 2022-04-30
14032,Medium,2022-04-05,10,16:00-19:00,2022-04-20 - 2022-04-30
14034,Low,2022-04-05,16,22:00-00:00,2022-04-20 - 2022-04-30
14038,Medium,2022-04-01,23,16:00-19:00,2022-04-10 - 2022-04-20
14040,Jam,2022-04-02,24,19:00-22:00,2022-04-20 - 2022-04-30
14047,Medium,2022-04-01,27,13:00-16:00,2022-04-10 - 2022-04-20
14050,Low,2022-04-01,17,22:00-00:00,2022-04-10 - 2022-04-20
14052,Low,2022-04-05,24,10:00-13:00,2022-04-20 - 2022-04-30
14058,Jam,2022-04-01,35,19:00-22:00,2022-04-10 - 2022-04-20
14064,Medium,2022-04-02,13,16:00-19:00,2022-04-20 - 2022-04-30
14069,Low,2022-04-01,14,10:00-13:00,2022-04-10 - 2022-04-20
14076,Low,2022-04-01,16,10:00-13:00,2022-04-10 - 2022-04-20
14088,Low,2022-04-03,28,07:00-10:00,2022-04-20 - 2022-04-30
14092,Low,2022-04-02,35,22:00-00:00,2022-04-20 - 2022-04-30
14099,Low,2022-04-04,23,22:00-00:00,2022-04-20 - 2022-04-30
14122,Jam,2022-04-02,25,19:00-22:00,2022-04-20 - 2022-04-30
14123,Medium,2022-04-03,23,19:00-22:00,2022-04-20 - 2022-04-30
14129,Low,2022-04-01,11,07:00-10:00,2022-04-10 - 2022-04-20
14135,Jam,2022-04-05,34,19:00-22:00,2022-04-20 - 2022-04-30
14140,Medium,2022-04-03,13,16:00-19:00,2022-04-20 - 2022-04-30
14148,Jam,2022-04-06,25,19:00-22:00,2022-04-20 - 2022-04-30
14151,Low,2022-04-05,26,22:00-00:00,2022-04-20 - 2022-04-30
14152,Low,2022-04-06,29,22:00-00:00,2022-04-20 - 2022-04-30
14154,Medium,2022-04-04,31,16:00-19:00,2022-04-20 - 2022-04-30
14161,Low,2022-04-05,29,22:00-00:00,2022-04-20 - 2022-04-30
14170,Jam,2022-04-04,35,19:00-22:00,2022-04-20 - 2022-04-30
14179,Jam,2022-04-04,17,19:00-22:00,2022-04-20 - 2022-04-30
14188,Jam,2022-04-01,15,19:00-22:00,2022-04-10 - 2022-04-20
14198,Jam,2022-04-02,36,19:00-22:00,2022-04-20 - 2022-04-30
14199,Jam,2022-04-02,42,19:00-22:00,2022-04-20 - 2022-04-30
14205,Medium,2022-04-03,24,16:00-19:00,2022-04-20 - 2022-04-30
14209,Jam,2022-04-02,43,19:00-22:00,2022-04-20 - 2022-04-30
14215,Low,2022-04-06,35,22:00-00:00,2022-04-20 - 2022-04-30
14223,Medium,2022-04-06,17,16:00-19:00,2022-04-20 - 2022-04-30
14231,Medium,2022-04-01,26,16:00-19:00,2022-04-10 - 2022-04-20
14234,Jam,2022-04-01,34,19:00-22:00,2022-04-10 - 2022-04-20
14247,Medium,2022-04-06,17,16:00-19:00,2022-04-20 - 2022-04-30
14248,Low,2022-04-03,34,07:00-10:00,2022-04-20 - 2022-04-30
14258,Medium,2022-04-04,25,16:00-19:00,2022-04-20 - 2022-04-30
14268,Jam,2022-04-02,36,19:00-22:00,2022-04-20 - 2022-04-30
14271,Jam,2022-04-04,25,19:00-22:00,2022-04-20 - 2022-04-30
14284,Jam,2022-04-03,32,22:00-00:00,2022-04-20 - 2022-04-30
14286,Medium,2022-04-03,25,16:00-19:00,2022-04-20 - 2022-04-30
14290,Medium,2022-04-04,47,16:00-19:00,2022-04-20 - 2022-04-30
14292,Jam,2022-04-06,33,19:00-22:00,2022-04-20 - 2022-04-30
14302,Medium,2022-04-01,22,16:00-19:00,2022-04-10 - 2022-04-20
14308,Jam,2022-04-06,42,19:00-22:00,2022-04-20 - 2022-04-30
14318,Low,2022-04-04,15,22:00-00:00,2022-04-20 - 2022-04-30
14327,High,2022-04-05,25,10:00-13:00,2022-04-20 - 2022-04-30
14328,High,2022-04-05,35,10:00-13:00,2022-04-20 - 2022-04-30
14329,Jam,2022-04-05,30,19:00-22:00,2022-04-20 - 2022-04-30
14342,Medium,2022-04-05,22,16:00-19:00,2022-04-20 - 2022-04-30
14343,High,2022-04-03,33,10:00-13:00,2022-04-20 - 2022-04-30
14349,Medium,2022-04-03,25,16:00-19:00,2022-04-20 - 2022-04-30
14357,Jam,2022-04-02,39,19:00-22:00,2022-04-20 - 2022-04-30
14363,High,2022-04-03,26,10:00-13:00,2022-04-20 - 2022-04-30
14369,Medium,2022-04-03,31,16:00-19:00,2022-04-20 - 2022-04-30
14371,Medium,2022-04-05,22,16:00-19:00,2022-04-20 - 2022-04-30
14409,High,2022-04-03,32,10:00-13:00,2022-04-20 - 2022-04-30
14421,Jam,2022-04-05,30,19:00-22:00,2022-04-20 - 2022-04-30
14425,Low,2022-04-05,10,10:00-13:00,2022-04-20 - 2022-04-30
14430,Medium,2022-04-01,23,16:00-19:00,2022-04-10 - 2022-04-20
14449,Jam,2022-04-02,34,19:00-22:00,2022-04-20 - 2022-04-30
14454,Jam,2022-04-06,25,19:00-22:00,2022-04-20 - 2022-04-30
14455,Low,2022-04-03,15,07:00-10:00,2022-04-20 - 2022-04-30
14456,Jam,2022-04-05,29,19:00-22:00,2022-04-20 - 2022-04-30
14458,Medium,2022-04-04,36,16:00-19:00,2022-04-20 - 2022-04-30
14467,Jam,2022-04-04,37,19:00-22:00,2022-04-20 - 2022-04-30
14470,Low,2022-04-06,12,22:00-00:00,2022-04-20 - 2022-04-30
14471,Jam,2022-04-04,16,19:00-22:00,2022-04-20 - 2022-04-30
14473,Low,2022-04-05,29,07:00-10:00,2022-04-20 - 2022-04-30
14479,Low,2022-04-06,24,22:00-00:00,2022-04-20 - 2022-04-30
14494,Jam,2022-04-01,46,19:00-22:00,2022-04-10 - 2022-04-20
14495,Jam,2022-04-04,39,19:00-22:00,2022-04-20 - 2022-04-30
14505,Low,2022-04-05,15,07:00-10:00,2022-04-20 - 2022-04-30
14508,High,2022-04-05,34,10:00-13:00,2022-04-20 - 2022-04-30
14510,Jam,2022-04-06,15,19:00-22:00,2022-04-20 - 2022-04-30
14515,Medium,2022-04-03,22,16:00-19:00,2022-04-20 - 2022-04-30
14537,Medium,2022-04-02,29,16:00-19:00,2022-04-20 - 2022-04-30
14542,High,2022-04-01,23,10:00-13:00,2022-04-10 - 2022-04-20
14546,Medium,2022-04-05,23,16:00-19:00,2022-04-20 - 2022-04-30
14555,Low,2022-04-05,20,07:00-10:00,2022-04-20 - 2022-04-30
14557,Medium,2022-04-01,28,16:00-19:00,2022-04-10 - 2022-04-20
14567,Medium,2022-04-04,33,16:00-19:00,2022-04-20 - 2022-04-30
14580,Low,2022-04-06,37,22:00-00:00,2022-04-20 - 2022-04-30
14582,Jam,2022-04-01,37,19:00-22:00,2022-04-10 - 2022-04-20
14586,Jam,2022-04-06,36,19:00-22:00,2022-04-20 - 2022-04-30
14592,High,2022-04-01,37,10:00-13:00,2022-04-10 - 2022-04-20
14598,Jam,2022-04-02,18,19:00-22:00,2022-04-20 - 2022-04-30
14601,Medium,2022-04-06,42,16:00-19:00,2022-04-20 - 2022-04-30
14606,Medium,2022-04-02,37,16:00-19:00,2022-04-20 - 2022-04-30
14607,Jam,2022-04-04,47,22:00-00:00,2022-04-20 - 2022-04-30
14611,High,2022-04-05,31,13:00-16:00,2022-04-20 - 2022-04-30
14624,Jam,2022-04-02,44,19:00-22:00,2022-04-20 - 2022-04-30
14634,Low,2022-04-04,27,00:00-04:00,2022-04-20 - 2022-04-30
14638,Jam,2022-04-02,33,22:00-00:00,2022-04-20 - 2022-04-30
14641,Medium,2022-04-01,23,19:00-22:00,2022-04-10 - 2022-04-20
14657,Low,2022-04-03,20,10:00-13:00,2022-04-20 - 2022-04-30
14658,Medium,2022-04-04,41,16:00-19:00,2022-04-20 - 2022-04-30
14661,Medium,2022-04-02,37,16:00-19:00,2022-04-20 - 2022-04-30
14669,Medium,2022-04-04,38,16:00-19:00,2022-04-20 - 2022-04-30
14673,Jam,2022-04-06,20,19:00-22:00,2022-04-20 - 2022-04-30
14678,Low,2022-04-05,17,07:00-10:00,2022-04-20 - 2022-04-30
14687,Medium,2022-04-01,33,16:00-19:00,2022-04-10 - 2022-04-20
14689,Low,2022-04-05,20,22:00-00:00,2022-04-20 - 2022-04-30
14699,Low,2022-04-06,18,22:00-00:00,2022-04-20 - 2022-04-30
14700,Medium,2022-04-05,18,13:00-16:00,2022-04-20 - 2022-04-30
14710,Low,2022-04-05,25,22:00-00:00,2022-04-20 - 2022-04-30
14713,Low,2022-04-02,19,00:00-04:00,2022-04-20 - 2022-04-30
14721,Jam,2022-04-06,19,19:00-22:00,2022-04-20 - 2022-04-30
14724,Low,2022-04-04,17,22:00-00:00,2022-04-20 - 2022-04-30
14725,Medium,2022-04-01,22,16:00-19:00,2022-04-10 - 2022-04-20
14762,Jam,2022-04-06,18,19:00-22:00,2022-04-20 - 2022-04-30
14773,Low,2022-04-05,19,22:00-00:00,2022-04-20 - 2022-04-30
14793,Jam,2022-04-05,44,19:00-22:00,2022-04-20 - 2022-04-30
14799,Medium,2022-04-02,30,16:00-19:00,2022-04-20 - 2022-04-30
14811,Low,2022-04-01,19,22:00-00:00,2022-04-10 - 2022-04-20
14835,Medium,2022-04-02,43,16:00-19:00,2022-04-20 - 2022-04-30
14841,Low,2022-04-01,18,22:00-00:00,2022-04-10 - 2022-04-20
14847,Jam,2022-04-04,40,22:00-00:00,2022-04-20 - 2022-04-30
14848,Medium,2022-04-05,24,16:00-19:00,2022-04-20 - 2022-04-30
14865,Low,2022-04-05,18,22:00-00:00,2022-04-20 - 2022-04-30
14878,Jam,2022-04-02,26,19:00-22:00,2022-04-20 - 2022-04-30
14900,Medium,2022-04-04,25,16:00-19:00,2022-04-20 - 2022-04-30
14903,Low,2022-04-01,27,07:00-10:00,2022-04-10 - 2022-04-20
14904,High,2022-04-03,21,10:00-13:00,2022-04-20 - 2022-04-30
14910,Low,2022-04-06,21,22:00-00:00,2022-04-20 - 2022-04-30
14912,Medium,2022-04-02,46,16:00-19:00,2022-04-20 - 2022-04-30
14914,Low,2022-04-05,22,10:00-13:00,2022-04-20 - 2022-04-30
14937,Jam,2022-04-02,40,19:00-22:00,2022-04-20 - 2022-04-30
14940,Low,2022-04-01,33,10:00-13:00,2022-04-10 - 2022-04-20
14947,Low,2022-04-03,18,07:00-10:00,2022-04-20 - 2022-04-30
14956,Medium,2022-04-02,27,16:00-19:00,2022-04-20 - 2022-04-30
14958,Medium,2022-04-06,30,16:00-19:00,2022-04-20 - 2022-04-30
14960,High,2022-04-05,23,13:00-16:00,2022-04-20 - 2022-04-30
14962,Jam,2022-04-06,44,19:00-22:00,2022-04-20 - 2022-04-30
14963,Low,2022-04-01,24,07:00-10:00,2022-04-10 - 2022-04-20
14973,High,2022-04-03,28,13:00-16:00,2022-04-20 - 2022-04-30
14980,High,2022-04-05,22,10:00-13:00,2022-04-20 - 2022-04-30
14988,Low,2022-04-03,15,10:00-13:00,2022-04-20 - 2022-04-30
15006,Medium,2022-04-03,16,16:00-19:00,2022-04-20 - 2022-04-30
15008,Jam,2022-04-05,17,19:00-22:00,2022-04-20 - 2022-04-30
15025,Medium,2022-04-06,23,16:00-19:00,2022-04-20 - 2022-04-30
15029,Jam,2022-04-02,27,19:00-22:00,2022-04-20 - 2022-04-30
15040,Low,2022-04-06,19,00:00-04:00,2022-04-20 - 2022-04-30
15053,High,2022-04-05,37,13:00-16:00,2022-04-20 - 2022-04-30
15057,Medium,2022-04-04,23,16:00-19:00,2022-04-20 - 2022-04-30
15062,Medium,2022-04-06,25,16:00-19:00,2022-04-20 - 2022-04-30
15082,Jam,2022-04-06,36,19:00-22:00,2022-04-20 - 2022-04-30
15095,Medium,2022-04-06,31,16:00-19:00,2022-04-20 - 2022-04-30
15096,Jam,2022-04-02,43,19:00-22:00,2022-04-20 - 2022-04-30
15109,Medium,2022-04-01,28,16:00-19:00,2022-04-10 - 2022-04-20
15115,Jam,2022-04-04,17,19:00-22:00,2022-04-20 - 2022-04-30
15126,Jam,2022-04-04,17,19:00-22:00,2022-04-20 - 2022-04-30
15128,Jam,2022-04-05,24,19:00-22:00,2022-04-20 - 2022-04-30
15129,Low,2022-04-01,15,07:00-10:00,2022-04-10 - 2022-04-20
15131,High,2022-04-05,10,10:00-13:00,2022-04-20 - 2022-04-30
15141,Jam,2022-04-05,25,19:00-22:00,2022-04-20 - 2022-04-30
15143,Low,2022-04-03,14,22:00-00:00,2022-04-20 - 2022-04-30
15145,Low,2022-04-06,14,00:00-04:00,2022-04-20 - 2022-04-30
15154,Jam,2022-04-03,11,19:00-22:00,2022-04-20 - 2022-04-30
15163,Jam,2022-04-06,46,19:00-22:00,2022-04-20 - 2022-04-30
15167,Low,2022-04-06,28,22:00-00:00,2022-04-20 - 2022-04-30
15169,Jam,2022-04-04,26,19:00-22:00,2022-04-20 - 2022-04-30
15172,Jam,2022-04-02,26,19:00-22:00,2022-04-20 - 2022-04-30
15183,Low,2022-04-06,23,22:00-00:00,2022-04-20 - 2022-04-30
15184,Low,2022-04-02,16,22:00-00:00,2022-04-20 - 2022-04-30
15197,Low,2022-04-03,20,22:00-00:00,2022-04-20 - 2022-04-30
15198,Jam,2022-04-02,51,19:00-22:00,2022-04-20 - 2022-04-30
15219,Low,2022-04-02,25,22:00-00:00,2022-04-20 - 2022-04-30
15220,Jam,2022-04-02,15,19:00-22:00,2022-04-20 - 2022-04-30
15235,Low,2022-04-04,28,22:00-00:00,2022-04-20 - 2022-04-30
15241,Low,2022-04-05,24,10:00-13:00,2022-04-20 - 2022-04-30
15260,Medium,2022-04-01,12,16:00-19:00,2022-04-10 - 2022-04-20
15264,Jam,2022-04-04,15,19:00-22:00,2022-04-20 - 2022-04-30
15269,Medium,2022-04-02,23,16:00-19:00,2022-04-20 - 2022-04-30
15271,Medium,2022-04-01,17,16:00-19:00,2022-04-10 - 2022-04-20
15280,Jam,2022-04-04,42,19:00-22:00,2022-04-20 - 2022-04-30
15282,High,2022-04-01,24,13:00-16:00,2022-04-10 - 2022-04-20
15289,Low,2022-04-01,17,07:00-10:00,2022-04-10 - 2022-04-20
15291,Low,2022-04-03,27,22:00-00:00,2022-04-20 - 2022-04-30
15300,Low,2022-04-03,13,22:00-00:00,2022-04-20 - 2022-04-30
15309,Medium,2022-04-01,15,16:00-19:00,2022-04-10 - 2022-04-20
15315,Jam,2022-04-06,37,19:00-22:00,2022-04-20 - 2022-04-30
15317,Low,2022-04-01,24,07:00-10:00,2022-04-10 - 2022-04-20
15324,Low,2022-04-02,24,22:00-00:00,2022-04-20 - 2022-04-30
15332,Jam,2022-04-01,25,22:00-00:00,2022-04-10 - 2022-04-20
15338,Medium,2022-04-02,30,16:00-19:00,2022-04-20 - 2022-04-30
15345,Medium,2022-04-05,25,16:00-19:00,2022-04-20 - 2022-04-30
15369,Jam,2022-04-06,29,19:00-22:00,2022-04-20 - 2022-04-30
15388,Jam,2022-04-01,30,19:00-22:00,2022-04-10 - 2022-04-20
15401,Low,2022-04-05,20,07:00-10:00,2022-04-20 - 2022-04-30
15406,Medium,2022-04-02,36,16:00-19:00,2022-04-20 - 2022-04-30
15409,Low,2022-04-03,34,07:00-10:00,2022-04-20 - 2022-04-30
15433,Low,2022-04-06,20,22:00-00:00,2022-04-20 - 2022-04-30
15436,Medium,2022-04-02,28,16:00-19:00,2022-04-20 - 2022-04-30
15446,Jam,2022-04-05,25,19:00-22:00,2022-04-20 - 2022-04-30
15447,Medium,2022-04-03,27,16:00-19:00,2022-04-20 - 2022-04-30
15450,Jam,2022-04-05,21,19:00-22:00,2022-04-20 - 2022-04-30
15452,High,2022-04-05,25,10:00-13:00,2022-04-20 - 2022-04-30
15468,Low,2022-04-04,24,22:00-00:00,2022-04-20 - 2022-04-30
15473,Jam,2022-04-04,49,19:00-22:00,2022-04-20 - 2022-04-30
15493,Jam,2022-04-03,31,19:00-22:00,2022-04-20 - 2022-04-30
15498,Low,2022-04-02,21,00:00-04:00,2022-04-20 - 2022-04-30
15500,Low,2022-04-06,21,22:00-00:00,2022-04-20 - 2022-04-30
15503,High,2022-04-05,23,10:00-13:00,2022-04-20 - 2022-04-30
15511,Jam,2022-04-01,15,19:00-22:00,2022-04-10 - 2022-04-20
15514,Jam,2022-04-03,29,19:00-22:00,2022-04-20 - 2022-04-30
15515,High,2022-04-05,17,10:00-13:00,2022-04-20 - 2022-04-30
15518,Low,2022-04-01,16,22:00-00:00,2022-04-10 - 2022-04-20
15531,Low,2022-04-03,11,10:00-13:00,2022-04-20 - 2022-04-30
15534,Low,2022-04-03,17,10:00-13:00,2022-04-20 - 2022-04-30
15536,Low,2022-04-05,28,10:00-13:00,2022-04-20 - 2022-04-30
15549,Medium,2022-04-05,27,16:00-19:00,2022-04-20 - 2022-04-30
15559,Jam,2022-04-01,27,19:00-22:00,2022-04-10 - 2022-04-20
15565,Low,2022-04-04,44,22:00-00:00,2022-04-20 - 2022-04-30
15570,Low,2022-04-02,22,00:00-04:00,2022-04-20 - 2022-04-30
15590,Medium,2022-04-05,27,16:00-19:00,2022-04-20 - 2022-04-30
15598,Low,2022-04-05,19,10:00-13:00,2022-04-20 - 2022-04-30
15599,High,2022-04-01,26,13:00-16:00,2022-04-10 - 2022-04-20
15607,Jam,2022-04-02,39,19:00-22:00,2022-04-20 - 2022-04-30
15609,Low,2022-04-04,28,22:00-00:00,2022-04-20 - 2022-04-30
15613,Jam,2022-04-05,28,19:00-22:00,2022-04-20 - 2022-04-30
15617,Jam,2022-04-06,22,19:00-22:00,2022-04-20 - 2022-04-30
15626,Medium,2022-04-04,19,16:00-19:00,2022-04-20 - 2022-04-30
15627,Low,2022-04-01,26,07:00-10:00,2022-04-10 - 2022-04-20
15635,Medium,2022-04-02,36,16:00-19:00,2022-04-20 - 2022-04-30
15650,Jam,2022-04-02,41,19:00-22:00,2022-04-20 - 2022-04-30
15656,Medium,2022-04-01,17,16:00-19:00,2022-04-10 - 2022-04-20
15659,Low,2022-04-04,27,22:00-00:00,2022-04-20 - 2022-04-30
15667,Medium,2022-04-04,26,16:00-19:00,2022-04-20 - 2022-04-30
15675,Medium,2022-04-01,17,16:00-19:00,2022-04-10 - 2022-04-20
15679,Medium,2022-04-05,25,16:00-19:00,2022-04-20 - 2022-04-30
15685,Medium,2022-04-01,25,16:00-19:00,2022-04-10 - 2022-04-20
15687,Jam,2022-04-03,17,19:00-22:00,2022-04-20 - 2022-04-30
15697,High,2022-04-05,16,10:00-13:00,2022-04-20 - 2022-04-30
15701,Jam,2022-04-06,47,19:00-22:00,2022-04-20 - 2022-04-30
15707,High,2022-04-01,23,13:00-16:00,2022-04-10 - 2022-04-20
15714,Medium,2022-04-05,35,16:00-19:00,2022-04-20 - 2022-04-30
15718,Medium,2022-04-05,10,16:00-19:00,2022-04-20 - 2022-04-30
15729,High,2022-04-05,17,13:00-16:00,2022-04-20 - 2022-04-30
15730,Low,2022-04-04,32,22:00-00:00,2022-04-20 - 2022-04-30
15731,Medium,2022-04-01,14,16:00-19:00,2022-04-10 - 2022-04-20
15740,Medium,2022-04-01,33,16:00-19:00,2022-04-10 - 2022-04-20
15748,Low,2022-04-04,19,22:00-00:00,2022-04-20 - 2022-04-30
15755,Jam,2022-04-01,32,19:00-22:00,2022-04-10 - 2022-04-20
15757,Low,2022-04-05,27,07:00-10:00,2022-04-20 - 2022-04-30
15765,Jam,2022-04-03,33,19:00-22:00,2022-04-20 - 2022-04-30
15781,Low,2022-04-04,17,22:00-00:00,2022-04-20 - 2022-04-30
